"ID";"Titre";"Entité";"Catégorie";"Statut";"Dernière modification";"Date d'ouverture";"Priorité";"Demandeur - Demandeur";"TTR";
"19 287";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:39";"02-01-2025 07:39";"Moyenne";"centre-appel@ladom.fr";"";
"19 286";"[Saint-Denis] - Funéraire Aide Obsèque (FAO)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:37";"02-01-2025 07:37";"Moyenne";"centre-appel@ladom.fr";"";
"19 285";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Agence de voyage";"Clos";"02-01-2025 07:36";"02-01-2025 07:36";"Moyenne";"centre-appel@ladom.fr";"";
"19 284";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:35";"02-01-2025 07:35";"Moyenne";"centre-appel@ladom.fr";"";
"19 283";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:34";"02-01-2025 07:34";"Moyenne";"centre-appel@ladom.fr";"";
"19 282";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:34";"02-01-2025 07:34";"Moyenne";"centre-appel@ladom.fr";"";
"19 281";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:32";"02-01-2025 07:32";"Moyenne";"centre-appel@ladom.fr";"";
"19 280";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:30";"02-01-2025 07:30";"Moyenne";"centre-appel@ladom.fr";"";
"19 279";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:27";"02-01-2025 07:27";"Moyenne";"centre-appel@ladom.fr";"";
"19 278";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:26";"02-01-2025 07:26";"Moyenne";"centre-appel@ladom.fr";"";
"19 277";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:25";"02-01-2025 07:25";"Moyenne";"centre-appel@ladom.fr";"";
"19 276";"[Saint-Denis] - Passeport Mobilité Etudes (PME)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:20";"02-01-2025 07:20";"Moyenne";"centre-appel@ladom.fr";"";
"19 275";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:20";"02-01-2025 07:20";"Moyenne";"centre-appel@ladom.fr";"";
"19 274";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:19";"02-01-2025 07:19";"Moyenne";"centre-appel@ladom.fr";"";
"19 273";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:16";"02-01-2025 07:16";"Moyenne";"centre-appel@ladom.fr";"";
"19 272";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:15";"02-01-2025 07:15";"Moyenne";"centre-appel@ladom.fr";"";
"19 271";"[Saint-Denis] - Passeport Mobilité Formation Professionnelle (PMFP)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 07:14";"02-01-2025 07:14";"Moyenne";"centre-appel@ladom.fr";"";
"19 270";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 07:10";"02-01-2025 07:10";"Moyenne";"centre-appel@ladom.fr";"";
"19 269";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:08";"02-01-2025 07:08";"Moyenne";"centre-appel@ladom.fr";"";
"19 268";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:07";"02-01-2025 07:07";"Moyenne";"centre-appel@ladom.fr";"";
"19 267";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:05";"02-01-2025 07:05";"Moyenne";"centre-appel@ladom.fr";"";
"19 266";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 07:05";"02-01-2025 07:05";"Moyenne";"centre-appel@ladom.fr";"";
"19 265";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:58";"02-01-2025 06:58";"Moyenne";"centre-appel@ladom.fr";"";
"19 264";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:58";"02-01-2025 06:58";"Moyenne";"centre-appel@ladom.fr";"";
"19 263";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:57";"02-01-2025 06:57";"Moyenne";"centre-appel@ladom.fr";"";
"19 262";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:54";"02-01-2025 06:54";"Moyenne";"centre-appel@ladom.fr";"";
"19 261";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:53";"02-01-2025 06:53";"Moyenne";"centre-appel@ladom.fr";"";
"19 260";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:52";"02-01-2025 06:52";"Moyenne";"centre-appel@ladom.fr";"";
"19 259";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:49";"02-01-2025 06:49";"Moyenne";"centre-appel@ladom.fr";"";
"19 258";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:49";"02-01-2025 06:49";"Moyenne";"centre-appel@ladom.fr";"";
"19 257";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:41";"02-01-2025 06:41";"Moyenne";"centre-appel@ladom.fr";"";
"19 256";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:41";"02-01-2025 06:41";"Moyenne";"centre-appel@ladom.fr";"";
"19 255";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:39";"02-01-2025 06:39";"Moyenne";"centre-appel@ladom.fr";"";
"19 254";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:37";"02-01-2025 06:37";"Moyenne";"centre-appel@ladom.fr";"";
"19 253";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:32";"02-01-2025 06:32";"Moyenne";"centre-appel@ladom.fr";"";
"19 252";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:29";"02-01-2025 06:29";"Moyenne";"centre-appel@ladom.fr";"";
"19 251";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:26";"02-01-2025 06:26";"Moyenne";"centre-appel@ladom.fr";"";
"19 250";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:19";"02-01-2025 06:19";"Moyenne";"centre-appel@ladom.fr";"";
"19 249";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 06:14";"02-01-2025 06:14";"Moyenne";"centre-appel@ladom.fr";"";
"19 248";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 06:12";"02-01-2025 06:12";"Moyenne";"centre-appel@ladom.fr";"";
"19 247";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:09";"02-01-2025 06:09";"Moyenne";"centre-appel@ladom.fr";"";
"19 246";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:07";"02-01-2025 06:07";"Moyenne";"centre-appel@ladom.fr";"";
"19 245";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 06:03";"02-01-2025 06:03";"Moyenne";"centre-appel@ladom.fr";"";
"19 244";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:03";"02-01-2025 06:03";"Moyenne";"centre-appel@ladom.fr";"";
"19 243";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 06:02";"02-01-2025 06:02";"Moyenne";"centre-appel@ladom.fr";"";
"19 242";"[Saint-Denis] - Funéraire Aide Obsèque (FAO)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 06:02";"02-01-2025 06:02";"Moyenne";"centre-appel@ladom.fr";"";
"19 212";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:57";"02-01-2025 05:57";"Moyenne";"centre-appel@ladom.fr";"";
"19 211";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:45";"02-01-2025 05:45";"Moyenne";"centre-appel@ladom.fr";"";
"19 210";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:43";"02-01-2025 05:43";"Moyenne";"centre-appel@ladom.fr";"";
"19 209";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:43";"02-01-2025 05:43";"Moyenne";"centre-appel@ladom.fr";"";
"19 208";"[Saint-Pierre] - Passeport Mobilité Formation Professionnelle (PMFP)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 05:40";"02-01-2025 05:40";"Moyenne";"centre-appel@ladom.fr";"";
"19 207";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:40";"02-01-2025 05:40";"Moyenne";"centre-appel@ladom.fr";"";
"19 206";"[Saint-Pierre] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:35";"02-01-2025 05:35";"Moyenne";"centre-appel@ladom.fr";"";
"19 205";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:35";"02-01-2025 05:35";"Moyenne";"centre-appel@ladom.fr";"";
"19 204";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:31";"02-01-2025 05:31";"Moyenne";"centre-appel@ladom.fr";"";
"19 203";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Suivi de dossier";"Clos";"02-01-2025 05:31";"02-01-2025 05:31";"Moyenne";"centre-appel@ladom.fr";"";
"19 202";"[Saint-Denis] - Aide au voyage ''Grand Public'' (ACT)";"Root entity";"Besoin général d'informations";"Clos";"02-01-2025 05:18";"02-01-2025 05:18";"Moyenne";"centre-appel@ladom.fr";"";
